branch,site,coherence,category_variance,rate_category
"(Node1612*, Node77*)",65,-1.6196747754186929e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",66,-0.028535823142240024,0.0020438828458006503,c4
"(Node1612*, Node77*)",67,0.058872844478859238,0.0020438828458006503,c4
"(Node1612*, Node77*)",69,0.0148456068395453,0.0020438828458006503,c4
"(Node1612*, Node77*)",70,-0.045149140000987194,0.0020438828458006503,c4
"(Node1612*, Node77*)",71,0.044799321167241307,0.0020438828458006503,c4
"(Node1612*, Node77*)",72,-0.011970888051741027,0.0020438828458006503,c4
"(Node1612*, Node77*)",73,-2.8050753689490837e-18,0.0020438828458006503,c4
"(Node1612*, Node77*)",74,-2.0569864531216924e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",75,-1.1682488457425145e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",76,-2.2093280201410353e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",77,-2.2229581771625123e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",78,4.2532313429103025e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",79,9.4141965390628546e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",80,-3.3324451099119564e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",81,-8.3797825779300165e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",82,2.6202778435935836e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",83,4.8379087249813263e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",84,-3.8289752188739426e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",85,8.6666460136943031e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",86,-0.0060374738514845675,0.0020438828458006503,c4
"(Node1612*, Node77*)",87,-0.061312144701208236,0.0020438828458006503,c4
"(Node1612*, Node77*)",88,0.0026731607460828929,0.0020438828458006503,c4
"(Node1612*, Node77*)",90,0.0021155705569891005,0.0020438828458006503,c4
"(Node1612*, Node77*)",93,-5.36880513723823e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",94,4.1322337048206469e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",95,-6.2581878474348265e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",96,-7.0804446077437195e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",97,4.7841501189485839e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",98,-2.7295480760734775e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",99,-1.0363865920291546e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",100,-3.7623716656062379e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",101,-2.9908056036902846e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",102,-2.0556139689821655e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",103,-6.7136310329752527e-17,0.0020438828458006503,c4
"(Node1612*, Node77*)",104,-1.7788888139786606e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",105,-1.9811857641577536e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",107,0.081579990328326427,0.0020438828458006503,c4
"(Node1612*, Node77*)",108,0.020130687707157528,0.0020438828458006503,c4
"(Node1612*, Node77*)",109,-0.047732513656390779,0.0020438828458006503,c4
"(Node1612*, Node77*)",110,0.026722823294206718,0.0020438828458006503,c4
"(Node1612*, Node77*)",111,0.045816458967316023,0.0020438828458006503,c4
"(Node1612*, Node77*)",112,0.0066658549421148103,0.0020438828458006503,c4
"(Node1612*, Node77*)",148,0.052716413638165427,0.0020438828458006503,c4
"(Node1612*, Node77*)",152,0.011708329547490605,0.0020438828458006503,c4
"(Node1612*, Node77*)",153,-0.047739246295508124,0.0020438828458006503,c4
"(Node1612*, Node77*)",154,-0.079029010809320843,0.0020438828458006503,c4
"(Node1612*, Node77*)",158,-1.5896230559736528e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",160,1.9408323542706432e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",166,0.061355900952159322,0.0020438828458006503,c4
"(Node1612*, Node77*)",175,0.14412399958954777,0.0020438828458006503,c4
"(Node1612*, Node77*)",176,-0.10797130608252793,0.0020438828458006503,c4
"(Node1612*, Node77*)",177,0.11251075217753895,0.0020438828458006503,c4
"(Node1612*, Node77*)",178,0.10929446354210837,0.0020438828458006503,c4
"(Node1612*, Node77*)",186,-0.018686959964799438,0.0020438828458006503,c4
"(Node1612*, Node77*)",187,0.11058335145097611,0.0020438828458006503,c4
"(Node1612*, Node77*)",188,0.11101020764763053,0.0020438828458006503,c4
"(Node1612*, Node77*)",189,0.059327656429919537,0.0020438828458006503,c4
"(Node1612*, Node77*)",204,0.0010432269517934522,0.0020438828458006503,c4
"(Node1612*, Node77*)",205,-1.2323936606171788e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",206,0.017615281988562142,0.0020438828458006503,c4
"(Node1612*, Node77*)",207,-0.032670312012338019,0.0020438828458006503,c4
"(Node1612*, Node77*)",208,0.0037767891249016888,0.0020438828458006503,c4
"(Node1612*, Node77*)",209,0.010004791533135505,0.0020438828458006503,c4
"(Node1612*, Node77*)",210,0.12799889207883547,0.0020438828458006503,c4
"(Node1612*, Node77*)",211,-0.10700233041408416,0.0020438828458006503,c4
"(Node1612*, Node77*)",212,-0.039429154759382606,0.0020438828458006503,c4
"(Node1612*, Node77*)",213,0.043389949600683916,0.0020438828458006503,c4
"(Node1612*, Node77*)",215,-0.00020768933874709073,0.0020438828458006503,c4
"(Node1612*, Node77*)",216,-0.0018223578858895929,0.0020438828458006503,c4
"(Node1612*, Node77*)",218,-0.035042319731256662,0.0020438828458006503,c4
"(Node1612*, Node77*)",219,-0.0074368235930215802,0.0020438828458006503,c4
"(Node1612*, Node77*)",220,0.15831634736038117,0.0020438828458006503,c4
"(Node1612*, Node77*)",224,-0.11599125403370618,0.0020438828458006503,c4
"(Node1612*, Node77*)",227,-0.056012489404669505,0.0020438828458006503,c4
"(Node1612*, Node77*)",229,0.10608114189516724,0.0020438828458006503,c4
"(Node1612*, Node77*)",230,-0.037524791733168285,0.0020438828458006503,c4
"(Node1612*, Node77*)",231,-0.00095728144782463299,0.0020438828458006503,c4
"(Node1612*, Node77*)",232,0.012662284852467067,0.0020438828458006503,c4
"(Node1612*, Node77*)",235,-0.029692743089575955,0.0020438828458006503,c4
"(Node1612*, Node77*)",236,0.075990821556818411,0.0020438828458006503,c4
"(Node1612*, Node77*)",237,-0.091859693493651889,0.0020438828458006503,c4
"(Node1612*, Node77*)",238,0.070086410072816421,0.0020438828458006503,c4
"(Node1612*, Node77*)",239,-0.081678048795642541,0.0020438828458006503,c4
"(Node1612*, Node77*)",240,-0.013510303967225468,0.0020438828458006503,c4
"(Node1612*, Node77*)",254,-1.3917786540541301e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",255,-1.3852412149235183e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",264,2.0057168547592964e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",265,2.5786506540074403e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",266,1.7628855417591085e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",267,-2.8800205667448997e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",268,-1.9969426133685721e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",269,7.7635368397615322e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",270,1.7205459768317087e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",271,1.6359290643714608e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",272,-1.9116548258919841e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",273,1.3306384976043627e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",274,-4.3803648933979556e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",275,-1.7459201727157556e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",276,-1.6781527383420283e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",278,7.5838011139417704e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",279,2.3640809646869115e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",280,-1.8278152894384847e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",287,-1.398715184419753e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",300,1.0777663103901614e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",301,-1.6568706831875782e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",306,-1.502384457592755e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",308,-0.086327309160754637,0.0020438828458006503,c4
"(Node1612*, Node77*)",309,0.057082560838070222,0.0020438828458006503,c4
"(Node1612*, Node77*)",316,0.098389402463390341,0.0020438828458006503,c4
"(Node1612*, Node77*)",319,-0.1278201594743815,0.0020438828458006503,c4
"(Node1612*, Node77*)",320,-0.032957643070711078,0.0020438828458006503,c4
"(Node1612*, Node77*)",323,-0.0091401927937806108,0.0020438828458006503,c4
"(Node1612*, Node77*)",324,0.056391119697968041,0.0020438828458006503,c4
"(Node1612*, Node77*)",325,-0.00880778836162051,0.0020438828458006503,c4
"(Node1612*, Node77*)",326,-0.0079988770308737963,0.0020438828458006503,c4
"(Node1612*, Node77*)",327,-0.12151359810402572,0.0020438828458006503,c4
"(Node1612*, Node77*)",329,0.091676405726250465,0.0020438828458006503,c4
"(Node1612*, Node77*)",333,0.10567422563068489,0.0020438828458006503,c4
"(Node1612*, Node77*)",334,-0.10589968906767773,0.0020438828458006503,c4
"(Node1612*, Node77*)",339,-0.065733516941988215,0.0020438828458006503,c4
"(Node1612*, Node77*)",340,-0.086962631071399607,0.0020438828458006503,c4
"(Node1612*, Node77*)",341,-0.14364225106558459,0.0020438828458006503,c4
"(Node1612*, Node77*)",342,0.10735827411533479,0.0020438828458006503,c4
"(Node1612*, Node77*)",376,0.087494492943421903,0.0020438828458006503,c4
"(Node1612*, Node77*)",382,-0.022988661476474007,0.0020438828458006503,c4
"(Node1612*, Node77*)",396,0.048419423348841854,0.0020438828458006503,c4
"(Node1612*, Node77*)",500,-0.059623795495140075,0.0020438828458006503,c4
"(Node1612*, Node77*)",535,-9.4760198214985116e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",553,-1.8216089208554142e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",569,-0.033211757370885962,0.0020438828458006503,c4
"(Node1612*, Node77*)",570,0.0012936408615430615,0.0020438828458006503,c4
"(Node1612*, Node77*)",579,-0.00013766480300609737,0.0020438828458006503,c4
"(Node1612*, Node77*)",580,8.129676717565749e-05,0.0020438828458006503,c4
"(Node1612*, Node77*)",581,0.00010481049534359021,0.0020438828458006503,c4
"(Node1612*, Node77*)",582,-1.1090818609630617e-05,0.0020438828458006503,c4
"(Node1612*, Node77*)",583,1.4652769322818166e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",584,0.00018972357668172683,0.0020438828458006503,c4
"(Node1612*, Node77*)",585,0.00012073610633618833,0.0020438828458006503,c4
"(Node1612*, Node77*)",586,-2.8050378098770625e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",587,-1.1469284240617636e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",588,-3.4077296695286814e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",589,-4.3123691811055975e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",590,0.040397187390314913,0.0020438828458006503,c4
"(Node1612*, Node77*)",596,-1.0809580528896096e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",597,5.5395606072672386e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",598,5.5182069592625536e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",599,1.6553239172889449e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",600,-2.2487768328997639e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",601,-1.7521844450663119e-17,0.0020438828458006503,c4
"(Node1612*, Node77*)",602,-3.1547221255243763e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",603,-3.0903658004876049e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",604,-3.7856181601367699e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",605,-9.5229347039751615e-18,0.0020438828458006503,c4
"(Node1612*, Node77*)",606,-3.1583243559302505e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",618,0.031341735911501398,0.0020438828458006503,c4
"(Node1612*, Node77*)",619,0.033221182947506887,0.0020438828458006503,c4
"(Node1612*, Node77*)",724,-0.00010972937417812575,0.0020438828458006503,c4
"(Node1612*, Node77*)",726,-0.13627905105697413,0.0020438828458006503,c4
"(Node1612*, Node77*)",727,-0.1357091396162583,0.0020438828458006503,c4
"(Node1612*, Node77*)",728,0.088040072857066984,0.0020438828458006503,c4
"(Node1612*, Node77*)",729,0.027462317021739163,0.0020438828458006503,c4
"(Node1612*, Node77*)",730,0.019728075928910311,0.0020438828458006503,c4
"(Node1612*, Node77*)",737,-0.10573226672330956,0.0020438828458006503,c4
"(Node1612*, Node77*)",739,0.086250760354767197,0.0020438828458006503,c4
"(Node1612*, Node77*)",751,0.020777688152240775,0.0020438828458006503,c4
"(Node1612*, Node77*)",752,0.077677781566165977,0.0020438828458006503,c4
"(Node1612*, Node77*)",753,-0.086328174090389967,0.0020438828458006503,c4
"(Node1612*, Node77*)",761,-0.076084380370882762,0.0020438828458006503,c4
"(Node1612*, Node77*)",762,0.10045253687351569,0.0020438828458006503,c4
"(Node1612*, Node77*)",763,0.05554380965438218,0.0020438828458006503,c4
"(Node1612*, Node77*)",768,0.10777095615629516,0.0020438828458006503,c4
"(Node1612*, Node77*)",773,0.030317012934668267,0.0020438828458006503,c4
"(Node1612*, Node77*)",776,-0.058476481717832332,0.0020438828458006503,c4
"(Node1612*, Node77*)",784,0.017384042107295383,0.0020438828458006503,c4
"(Node1612*, Node77*)",785,-0.082089303146754417,0.0020438828458006503,c4
"(Node1612*, Node77*)",786,0.030692032406175272,0.0020438828458006503,c4
"(Node1612*, Node77*)",787,-0.11176439160852841,0.0020438828458006503,c4
"(Node1612*, Node77*)",788,-0.073343809122620271,0.0020438828458006503,c4
"(Node1612*, Node77*)",791,2.5693843586092713e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",792,2.6539240915856361e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",793,7.9492957030252555e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",794,-8.7732425453332512e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",795,2.1047235084417075e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",796,1.2031669004227324e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",797,-2.0590142753134179e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",799,-1.5974511248162238e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",800,-8.4703252341788721e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",801,-1.4572141082973971e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",802,-3.4220689056834658e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",803,-1.3250394990803188e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",804,1.4616340612119364e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",805,2.0035811344243543e-15,0.0020438828458006503,c4
"(Node1612*, Node77*)",806,-1.811048643656187e-16,0.0020438828458006503,c4
"(Node1612*, Node77*)",807,-1.7767116951542335e-15,0.0020438828458006503,c4
