branch,site,coherence,category_variance,rate_category
"(Node1612*, Node77*)",65,-1.3068556819284869e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",66,-0.028249425988462501,0.0020431064014698958,c4
"(Node1612*, Node77*)",67,0.058852810567126039,0.0020431064014698958,c4
"(Node1612*, Node77*)",69,0.014959807741053818,0.0020431064014698958,c4
"(Node1612*, Node77*)",70,-0.044606718244175586,0.0020431064014698958,c4
"(Node1612*, Node77*)",71,0.044633521949649216,0.0020431064014698958,c4
"(Node1612*, Node77*)",72,-0.011668719746408939,0.0020431064014698958,c4
"(Node1612*, Node77*)",73,-3.6975415922577223e-18,0.0020431064014698958,c4
"(Node1612*, Node77*)",74,-2.0622832889557157e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",75,-1.1581825369102594e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",76,-2.2178008983079319e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",77,-2.2437158145472469e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",78,4.2665674699874487e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",79,9.4716444756623215e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",80,-3.2840863757286653e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",81,-8.2996811054608571e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",82,2.6809910813675306e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",83,4.9234747147579503e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",84,-3.6888177291080845e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",85,8.7455958569227912e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",86,-0.0060352646527212896,0.0020431064014698958,c4
"(Node1612*, Node77*)",87,-0.061393409685945387,0.0020431064014698958,c4
"(Node1612*, Node77*)",88,0.0032622189249327865,0.0020431064014698958,c4
"(Node1612*, Node77*)",90,0.002172744732244586,0.0020431064014698958,c4
"(Node1612*, Node77*)",93,-5.1760138861862973e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",94,4.2050682475618803e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",95,-6.0869431382853904e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",96,-7.0954460050824075e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",97,4.8025546390085995e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",98,-2.815889187785865e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",99,-1.0101029752939588e-15,0.0020431064014698958,c4
"(Node1612*, Node77*)",100,-3.7036721806914352e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",101,-2.9596669263488142e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",102,-2.0526052550655905e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",103,-6.8166435036004272e-17,0.0020431064014698958,c4
"(Node1612*, Node77*)",104,-1.780533163556706e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",105,-1.9864631992922286e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",107,0.080080848824150688,0.0020431064014698958,c4
"(Node1612*, Node77*)",108,0.019253619800274867,0.0020431064014698958,c4
"(Node1612*, Node77*)",109,-0.047962170298701402,0.0020431064014698958,c4
"(Node1612*, Node77*)",110,0.025586491175823085,0.0020431064014698958,c4
"(Node1612*, Node77*)",111,0.046990369292378771,0.0020431064014698958,c4
"(Node1612*, Node77*)",112,0.0067076509945938187,0.0020431064014698958,c4
"(Node1612*, Node77*)",148,0.050352869677219123,0.0020431064014698958,c4
"(Node1612*, Node77*)",152,0.012248438196932349,0.0020431064014698958,c4
"(Node1612*, Node77*)",153,-0.047535520336610078,0.0020431064014698958,c4
"(Node1612*, Node77*)",154,-0.078908636716509412,0.0020431064014698958,c4
"(Node1612*, Node77*)",158,-1.6234310595671805e-15,0.0020431064014698958,c4
"(Node1612*, Node77*)",160,1.8738881614888922e-16,0.0020431064014698958,c4
"(Node1612*, Node77*)",166,0.062708757206511603,0.0020431064014698958,c4
"(Node1612*, Node77*)",175,0.14394435608077211,0.0020431064014698958,c4
"(Node1612*, Node77*)",176,-0.10833001509768178,0.0020431064014698958,c4
"(Node1612*, Node77*)",177,0.11244495455507543,0.0020431064014698958,c4
"(Node1612*, Node77*)",178,0.11173900625909532,0.0020431064014698958,c4
"(Node1612*, Node77*)",186,-0.018730815071590752,0.0020431064014698958,c4
"(Node1612*, Node77*)",187,0.11133010738178963,0.0020431064014698958,c4
"(Node1612*, Node77*)",188,0.10994722688164082,0.0020431064014698958,c4
"(Node1612*, Node77*)",189,0.06040226220062949,0.0020431064014698958,c4
"(Node1612*, Node77*)",204,0.00084735646287935546,0.0020431064014698958,c4
"(Node1612*, Node77*)",205,-1.2573145870499202e-15,0.0020431064014698958,c4
"(Node1612*, Node77*)",206,0.01773980376649105,0.0020431064014698958,c4
"(Node1612*, Node77*)",207,-0.032504284591550192,0.0020431064014698958,c4
"(Node1612*, Node77*)",208,0.0037678624373982195,0.0020431064014698958,c4
"(Node1612*, Node77*)",209,0.010640288908883144,0.0020431064014698958,c4
"(Node1612*, Node77*)",210,0.1278494793755228,0.0020431064014698958,c4
"(Node1612*, Node77*)",211,-0.10728615173407932,0.0020431064014698958,c4
"(Node1612*, Node77*)",212,-0.039127478409244958,0.0020431064014698958,c4
