branch,site,coherence,category_variance,rate_category
"(Node1612*, Node77*)",44,1.165687402777549,0.24999267728094773,c3
"(Node1612*, Node77*)",61,0.065268143483394742,0.24999267728094773,c3
"(Node1612*, Node77*)",62,0.58706015043015014,0.24999267728094773,c3
"(Node1612*, Node77*)",68,0.20736584200723387,0.24999267728094773,c3
"(Node1612*, Node77*)",89,0.31664543514027294,0.24999267728094773,c3
"(Node1612*, Node77*)",91,0.44347166393169607,0.24999267728094773,c3
"(Node1612*, Node77*)",92,-0.38351483769765693,0.24999267728094773,c3
"(Node1612*, Node77*)",106,0.09973835014289878,0.24999267728094773,c3
"(Node1612*, Node77*)",115,1.2986528785156422,0.24999267728094773,c3
"(Node1612*, Node77*)",120,0.12929079519646364,0.24999267728094773,c3
"(Node1612*, Node77*)",134,0.35555592083213561,0.24999267728094773,c3
"(Node1612*, Node77*)",138,-0.14012680559666174,0.24999267728094773,c3
"(Node1612*, Node77*)",140,0.3166540450396747,0.24999267728094773,c3
"(Node1612*, Node77*)",142,-0.73281969947984094,0.24999267728094773,c3
"(Node1612*, Node77*)",145,0.098230857582268058,0.24999267728094773,c3
"(Node1612*, Node77*)",146,1.2985961340710725,0.24999267728094773,c3
"(Node1612*, Node77*)",151,0.15427055038391133,0.24999267728094773,c3
"(Node1612*, Node77*)",155,0.74961498424693229,0.24999267728094773,c3
"(Node1612*, Node77*)",156,0.74792128812421943,0.24999267728094773,c3
"(Node1612*, Node77*)",159,-1.8384537902740736e-14,0.24999267728094773,c3
"(Node1612*, Node77*)",161,8.5883304725859439e-14,0.24999267728094773,c3
"(Node1612*, Node77*)",164,0.11152688369696985,0.24999267728094773,c3
"(Node1612*, Node77*)",165,0.25903225859110751,0.24999267728094773,c3
"(Node1612*, Node77*)",167,-0.70752649992735905,0.24999267728094773,c3
"(Node1612*, Node77*)",169,0.75324765946046468,0.24999267728094773,c3
"(Node1612*, Node77*)",173,-0.011651656559240267,0.24999267728094773,c3
"(Node1612*, Node77*)",179,0.75131371851116768,0.24999267728094773,c3
"(Node1612*, Node77*)",185,1.2959050210589691,0.24999267728094773,c3
"(Node1612*, Node77*)",190,0.75324766293924228,0.24999267728094773,c3
"(Node1612*, Node77*)",191,1.2757114377322576,0.24999267728094773,c3
"(Node1612*, Node77*)",196,-0.2463318715886359,0.24999267728094773,c3
"(Node1612*, Node77*)",198,-0.79447571479006918,0.24999267728094773,c3
"(Node1612*, Node77*)",199,0.65152287982422474,0.24999267728094773,c3
"(Node1612*, Node77*)",200,0.42974797700587331,0.24999267728094773,c3
"(Node1612*, Node77*)",203,-0.57345793320861671,0.24999267728094773,c3
"(Node1612*, Node77*)",214,0.19772074545754742,0.24999267728094773,c3
"(Node1612*, Node77*)",217,-0.34735139222298467,0.24999267728094773,c3
"(Node1612*, Node77*)",221,-0.16335861129466786,0.24999267728094773,c3
"(Node1612*, Node77*)",223,0.58735034221120064,0.24999267728094773,c3
"(Node1612*, Node77*)",225,0.012776388069862291,0.24999267728094773,c3
"(Node1612*, Node77*)",226,0.53221016984995861,0.24999267728094773,c3
"(Node1612*, Node77*)",228,0.35245690173677524,0.24999267728094773,c3
"(Node1612*, Node77*)",233,-0.087768254563765996,0.24999267728094773,c3
"(Node1612*, Node77*)",234,0.072518705598503277,0.24999267728094773,c3
"(Node1612*, Node77*)",242,3.4852988681817166e-14,0.24999267728094773,c3
"(Node1612*, Node77*)",243,-3.8145631620038737e-14,0.24999267728094773,c3
"(Node1612*, Node77*)",252,-3.4755165477665907e-14,0.24999267728094773,c3
"(Node1612*, Node77*)",253,2.0188650965955592e-15,0.24999267728094773,c3
"(Node1612*, Node77*)",256,-3.2780594912545227e-14,0.24999267728094773,c3
"(Node1612*, Node77*)",257,-3.2120983145350026e-14,0.24999267728094773,c3
"(Node1612*, Node77*)",258,-3.5492522618088318e-14,0.24999267728094773,c3
"(Node1612*, Node77*)",259,-3.8624503642706077e-14,0.24999267728094773,c3
"(Node1612*, Node77*)",263,-1.6657591355030533e-14,0.24999267728094773,c3
"(Node1612*, Node77*)",277,-3.3126494468357928e-14,0.24999267728094773,c3
"(Node1612*, Node77*)",281,-3.4491217412761114e-14,0.24999267728094773,c3
"(Node1612*, Node77*)",283,-4.5354958072032121e-14,0.24999267728094773,c3
"(Node1612*, Node77*)",291,-2.1087675368855709e-14,0.24999267728094773,c3
"(Node1612*, Node77*)",292,-3.805187231617825e-14,0.24999267728094773,c3
"(Node1612*, Node77*)",293,-3.7974050631296306e-14,0.24999267728094773,c3
"(Node1612*, Node77*)",298,5.6237716929134381e-14,0.24999267728094773,c3
"(Node1612*, Node77*)",299,-5.0779888764168575e-14,0.24999267728094773,c3
"(Node1612*, Node77*)",302,-0.51393371347814498,0.24999267728094773,c3
"(Node1612*, Node77*)",307,0.57116186182647277,0.24999267728094773,c3
"(Node1612*, Node77*)",310,0.13788354147542189,0.24999267728094773,c3
"(Node1612*, Node77*)",311,0.59335046540850966,0.24999267728094773,c3
"(Node1612*, Node77*)",313,-0.095017971329860604,0.24999267728094773,c3
"(Node1612*, Node77*)",314,0.16224147701409863,0.24999267728094773,c3
"(Node1612*, Node77*)",315,0.25204159036415685,0.24999267728094773,c3
"(Node1612*, Node77*)",318,0.50808933320669669,0.24999267728094773,c3
"(Node1612*, Node77*)",321,-0.041148820119519057,0.24999267728094773,c3
"(Node1612*, Node77*)",322,-0.46504031878250018,0.24999267728094773,c3
"(Node1612*, Node77*)",328,0.48618302811921527,0.24999267728094773,c3
"(Node1612*, Node77*)",330,-0.24457312451610258,0.24999267728094773,c3
"(Node1612*, Node77*)",331,0.39942375245232448,0.24999267728094773,c3
"(Node1612*, Node77*)",332,0.040395793792313575,0.24999267728094773,c3
"(Node1612*, Node77*)",335,1.1853408186827719,0.24999267728094773,c3
"(Node1612*, Node77*)",337,-0.93179405896085288,0.24999267728094773,c3
"(Node1612*, Node77*)",338,-0.094393526723984433,0.24999267728094773,c3
"(Node1612*, Node77*)",345,0.11648782992005624,0.24999267728094773,c3
"(Node1612*, Node77*)",346,0.63351771244598276,0.24999267728094773,c3
"(Node1612*, Node77*)",347,0.5881895191706169,0.24999267728094773,c3
"(Node1612*, Node77*)",348,0.45380857359130777,0.24999267728094773,c3
"(Node1612*, Node77*)",349,-0.027028604426249426,0.24999267728094773,c3
"(Node1612*, Node77*)",355,-0.25764959650748115,0.24999267728094773,c3
"(Node1612*, Node77*)",356,0.73747269444106645,0.24999267728094773,c3
"(Node1612*, Node77*)",357,0.73747269112746594,0.24999267728094773,c3
"(Node1612*, Node77*)",364,-0.99186309330976585,0.24999267728094773,c3
"(Node1612*, Node77*)",366,0.48469295591465866,0.24999267728094773,c3
"(Node1612*, Node77*)",368,6.6410222387080833e-14,0.24999267728094773,c3
"(Node1612*, Node77*)",375,0.58768348485090294,0.24999267728094773,c3
"(Node1612*, Node77*)",383,0.70217359702540416,0.24999267728094773,c3
"(Node1612*, Node77*)",386,0.73745817483882303,0.24999267728094773,c3
"(Node1612*, Node77*)",387,0.18782873902098265,0.24999267728094773,c3
"(Node1612*, Node77*)",394,-0.98477531857201905,0.24999267728094773,c3
"(Node1612*, Node77*)",397,0.18216668709812148,0.24999267728094773,c3
"(Node1612*, Node77*)",398,-0.28799142987575616,0.24999267728094773,c3
"(Node1612*, Node77*)",403,0.35289444696023192,0.24999267728094773,c3
